SampleID,Location,Date,Escherichia_coli_per100ml
R1500613-05,GÄVGAXXS,2015-08-08 18:37,<50
R1500613-06,GÄVGAXXS,2015-08-09 08:37,50
R1500613-07,GÄVGAXXS,2015-08-09 18:37,<50
R1500613-08,GÄVGAXXS,2015-08-10 08:37,<50
R1500613-09,GÄVGAXXS,2015-08-10 18:37,<50
R1500613-10,GÄVGAXXS,2015-08-11 08:37,<50
R1500613-11,GÄVGAXXS,2015-08-11 18:37,<50
R1500613-12,GÄVGAXXS,2015-08-12 08:37,50
R1500613-13,GÄVGAXXS,2015-08-12 18:37,50
R1500613-14,GÄVGAXXS,2015-08-13 08:37,50
R1500613-15,GÄVGAXXS,2015-08-13 18:37,<50
R1500613-16,GÄVGAXXS,2015-08-14 08:37,50
R1500613-17,GÄVGAXXS,2015-08-14 18:37,<50
R1500613-18,GÄVGAXXS,2015-08-15 08:37,<50
R1500613-19,GÄVGAXXS,2015-08-15 18:37,<50
R1500613-20,GÄVGAXXS,2015-08-16 08:37,<50
R1500613-21,GÄVGAXXS,2015-08-16 18:37,<50
R1500613-22,GÄVGAXXS,2015-08-17 08:37,<50
R1500613-23,GÄVGAXXS,2015-08-17 18:37,<50
R1500613-24,GÄVGAXXS,2015-08-18 08:37,<50
R1500613-25,GÄVGAXXS,2015-08-18 18:37,<50
R1500613-26,GÄVGAXXS,2015-08-19 08:37,<50
R1500613-27,GÄVGAXXS,2015-08-19 18:37,200
R1500613-28,GÄVGAXXS,2015-08-20 08:37,50
R1500613-29,GÄVGAXXS,2015-08-20 18:37,50
R1500613-30,GÄVGAXXS,2015-08-21 08:37,50
R1500613-31,GÄVGAXXS,2015-08-21 18:37,<50
R1500613-32,GÄVGAXXS,2015-08-22 08:37,<50
R1500613-33,GÄVGAXXS,2015-08-22 18:37,<50
R1500613-34,GÄVGAXXS,2015-08-23 08:37,<50
R1500613-35,GÄVGAXXS,2015-08-23 18:37,<50
R1500613-36,GÄVGAXXS,2015-08-24 08:37,<50
R1500613-37,GÄVGAXXS,2015-08-24 18:37,<50
R1500613-38,GÄVGAXXS,2015-08-25 08:37,50
R1500613-39,GÄVGAXXS,2015-08-25 18:37,200
R1500613-40,GÄVGAXXS,2015-08-26 08:37,200
R1500613-41,GÄVGAXXS,2015-08-26 18:37,400
R1500613-42,GÄVGAXXS,2015-08-27 08:37,100
R1500613-43,GÄVGAXXS,2015-08-27 18:37,400
R1500613-44,GÄVGAXXS,2015-08-28 08:37,>400
R1500613-45,GÄVGAXXS,2015-08-28 18:37,400
R1500613-46,GÄVGAXXS,2015-08-29 08:37,200
R1500613-47,GÄVGAXXS,2015-08-29 18:37,50
R1500613-48,GÄVGAXXS,2015-08-30 08:37,100
R1500613-49,GÄVGAXXS,2015-08-30 18:37,100
R1500613-50,GÄVGAXXS,2015-08-31 08:37,<50
R1500613-51,GÄVGAXXS,2015-08-31 18:37,<50
R1500613-52,GÄVGAXXS,2015-09-01 08:37,200
R1500613-53,GÄVGAXXS,2015-09-01 18:37,200
R1500613-54,GÄVGAXXS,2015-09-02 08:37,>400
R1500613-55,GÄVGAXXS,2015-09-02 17:37,>400
R1500766-00,GÄVGAXXS,2015-09-09 14:04,100
R1500766-01,GÄVGAXXS,2015-09-09 23:58,100
R1500766-02,GÄVGAXXS,2015-09-10 13:58,<50
R1500766-03,GÄVGAXXS,2015-09-10 23:58,<50
R1500766-04,GÄVGAXXS,2015-09-11 13:58,100
R1500766-05,GÄVGAXXS,2015-09-11 23:58,50
R1500766-06,GÄVGAXXS,2015-09-12 13:58,100
R1500766-07,GÄVGAXXS,2015-09-12 23:58,<50
R1500766-08,GÄVGAXXS,2015-09-13 13:58,50
R1500766-09,GÄVGAXXS,2015-09-13 23:58,<50
R1500766-10,GÄVGAXXS,2015-09-14 13:58,50
R1500766-11,GÄVGAXXS,2015-09-14 23:58,50
R1500766-12,GÄVGAXXS,2015-09-15 13:58,>400
R1500766-13,GÄVGAXXS,2015-09-15 23:58,400
R1500766-14,GÄVGAXXS,2015-09-16 13:58,400
R1500766-15,GÄVGAXXS,2015-09-16 23:58,400
R1500766-16,GÄVGAXXS,2015-09-17 13:58,200
R1500766-17,GÄVGAXXS,2015-09-17 23:58,100
R1500766-18,GÄVGAXXS,2015-09-18 13:58,50
R1500766-19,GÄVGAXXS,2015-09-18 23:58,100
R1500766-20,GÄVGAXXS,2015-09-19 13:58,<50
R1500766-21,GÄVGAXXS,2015-09-19 23:58,100
R1500766-22,GÄVGAXXS,2015-09-20 13:58,50
R1500766-23,GÄVGAXXS,2015-09-20 23:58,<50
R1500766-24,GÄVGAXXS,2015-09-21 13:58,50
R1500766-25,GÄVGAXXS,2015-09-21 23:58,100
R1500766-26,GÄVGAXXS,2015-09-22 13:58,<50
R1500766-27,GÄVGAXXS,2015-09-22 23:58,<50
R1500766-28,GÄVGAXXS,2015-09-23 13:58,400
R1500766-29,GÄVGAXXS,2015-09-23 23:58,100
R1500766-30,GÄVGAXXS,2015-09-24 13:58,50
R1500766-31,GÄVGAXXS,2015-09-24 23:58,<50
R1500766-32,GÄVGAXXS,2015-09-25 13:58,400
R1500766-33,GÄVGAXXS,2015-09-25 23:58,100
R1500766-34,GÄVGAXXS,2015-09-26 13:58,50
R1500766-35,GÄVGAXXS,2015-09-26 23:58,50
R1500766-36,GÄVGAXXS,2015-09-27 13:58,50
R1500766-37,GÄVGAXXS,2015-09-27 23:58,<50
R1500766-38,GÄVGAXXS,2015-09-28 13:58,<50
R1500766-39,GÄVGAXXS,2015-09-28 23:58,50
R1500766-40,GÄVGAXXS,2015-09-29 13:58,50
R1500766-41,GÄVGAXXS,2015-09-29 23:58,100
R1500766-42,GÄVGAXXS,2015-09-30 13:58,50
R1500766-43,GÄVGAXXS,2015-09-30 23:58,<50
R1500766-44,GÄVGAXXS,2015-10-01 13:58,100
R1500766-45,GÄVGAXXS,2015-10-01 23:58,<50
R1500766-46,GÄVGAXXS,2015-10-02 13:58,<50
R1500766-47,GÄVGAXXS,2015-10-02 23:58,<50
R1500766-48,GÄVGAXXS,2015-10-03 13:58,100
R1500766-49,GÄVGAXXS,2015-10-03 23:58,50
R1500766-50,GÄVGAXXS,2015-10-04 13:58,50
R1500766-51,GÄVGAXXS,2015-10-04 23:58,<50
R1500766-52,GÄVGAXXS,2015-10-05 13:58,<50
R1500766-53,GÄVGAXXS,2015-10-05 23:58,<50
R1500766-54,GÄVGAXXS,2015-10-06 13:58,50
R1500767-00,GÄVGAXXS,2015-10-07 10:51,<50
R1500767-01,GÄVGAXXS,2015-10-07 20:44,<50
R1500767-02,GÄVGAXXS,2015-10-08 10:44,<50
R1500767-03,GÄVGAXXS,2015-10-08 20:44,50
R1500767-04,GÄVGAXXS,2015-10-09 10:44,<50
R1500767-05,GÄVGAXXS,2015-10-09 20:44,50
R1500767-06,GÄVGAXXS,2015-10-10 10:44,50
R1500767-07,GÄVGAXXS,2015-10-10 20:44,100
R1500767-08,GÄVGAXXS,2015-10-11 10:44,<50
R1500767-09,GÄVGAXXS,2015-10-11 20:44,<50
R1500767-10,GÄVGAXXS,2015-10-12 10:44,50
R1500767-11,GÄVGAXXS,2015-10-12 20:44,50
R1500767-12,GÄVGAXXS,2015-10-13 10:44,50
R1500767-13,GÄVGAXXS,2015-10-13 20:44,<50
R1500767-14,GÄVGAXXS,2015-10-14 10:44,<50
R1500767-15,GÄVGAXXS,2015-10-14 20:44,<50
R1500767-16,GÄVGAXXS,2015-10-15 10:44,50
R1500767-17,GÄVGAXXS,2015-10-15 20:44,<50
R1500767-18,GÄVGAXXS,2015-10-16 10:44,50
R1500767-19,GÄVGAXXS,2015-10-16 20:44,<50
R1500767-20,GÄVGAXXS,2015-10-17 10:44,<50
R1500767-21,GÄVGAXXS,2015-10-17 20:44,50
R1500767-22,GÄVGAXXS,2015-10-18 10:44,<50
R1500767-23,GÄVGAXXS,2015-10-18 20:44,<50
R1500767-24,GÄVGAXXS,2015-10-19 10:44,<50
R1500767-25,GÄVGAXXS,2015-10-19 20:44,<50
R1500767-26,GÄVGAXXS,2015-10-20 10:44,50
R1500767-27,GÄVGAXXS,2015-10-20 20:44,<50
R1500767-28,GÄVGAXXS,2015-10-21 10:44,50
R1500767-29,GÄVGAXXS,2015-10-21 20:44,50
R1500767-30,GÄVGAXXS,2015-10-22 10:44,100
R1500767-31,GÄVGAXXS,2015-10-22 20:44,<50
R1500767-32,GÄVGAXXS,2015-10-23 10:44,100
R1500767-33,GÄVGAXXS,2015-10-23 20:44,50
R1500767-34,GÄVGAXXS,2015-10-24 10:44,<50
R1500767-35,GÄVGAXXS,2015-10-24 20:44,100
R1500767-36,GÄVGAXXS,2015-10-25 10:44,<50
R1500767-37,GÄVGAXXS,2015-10-25 20:44,<50
R1500767-38,GÄVGAXXS,2015-10-26 10:44,50
R1500767-39,GÄVGAXXS,2015-10-26 20:44,<50
R1500767-40,GÄVGAXXS,2015-10-27 10:44,<50
R1500767-41,GÄVGAXXS,2015-10-27 20:44,<50
R1500767-42,GÄVGAXXS,2015-10-28 10:44,<50
R1500767-43,GÄVGAXXS,2015-10-28 20:44,<50
R1500767-44,GÄVGAXXS,2015-10-29 10:44,<50
R1500767-45,GÄVGAXXS,2015-10-29 20:44,50
R1500767-46,GÄVGAXXS,2015-10-30 10:44,<50
R1500767-47,GÄVGAXXS,2015-10-30 20:44,<50
R1500767-48,GÄVGAXXS,2015-10-31 10:44,50
R1500767-49,GÄVGAXXS,2015-10-31 20:44,<50
R1500767-50,GÄVGAXXS,2015-11-01 10:44,<50
R1500767-51,GÄVGAXXS,2015-11-01 20:44,50
R1500767-52,GÄVGAXXS,2015-11-02 10:44,<50
R1500767-53,GÄVGAXXS,2015-11-02 20:44,50
R1500767-54,GÄVGAXXS,2015-11-03 10:44,<50
R1500767-55,GÄVGAXXS,2015-11-03 19:44,50
R1500768-00,GÄVGAXXS,2015-11-04 11:03,<50
R1500768-01,GÄVGAXXS,2015-11-04 20:57,<50
R1500768-02,GÄVGAXXS,2015-11-05 10:57,<50
R1500768-03,GÄVGAXXS,2015-11-05 20:57,<50
R1500768-04,GÄVGAXXS,2015-11-06 10:57,50
R1500768-05,GÄVGAXXS,2015-11-06 20:57,50
R1500768-06,GÄVGAXXS,2015-11-07 10:57,50
R1500768-07,GÄVGAXXS,2015-11-07 20:57,<50
R1500768-08,GÄVGAXXS,2015-11-08 10:57,50
R1500768-09,GÄVGAXXS,2015-11-08 20:57,400
R1500768-10,GÄVGAXXS,2015-11-09 10:57,50
R1500768-11,GÄVGAXXS,2015-11-09 20:57,200
R1500768-12,GÄVGAXXS,2015-11-10 10:57,100
R1500768-13,GÄVGAXXS,2015-11-10 20:57,50
R1500768-14,GÄVGAXXS,2015-11-11 10:57,50
R1500768-15,GÄVGAXXS,2015-11-11 20:57,100
R1500769-00,GÄVGAXXS,2015-11-16 14:33,100
R1500769-01,GÄVGAXXS,2015-11-17 00:27,50
R1500769-02,GÄVGAXXS,2015-11-17 14:27,200
R1500769-03,GÄVGAXXS,2015-11-18 00:27,50
R1500769-04,GÄVGAXXS,2015-11-18 14:27,<50
R1500769-05,GÄVGAXXS,2015-11-19 00:27,<50
R1500769-06,GÄVGAXXS,2015-11-19 14:27,100
R1500769-07,GÄVGAXXS,2015-11-20 00:27,400
R1500769-08,GÄVGAXXS,2015-11-20 14:27,200
R1500769-09,GÄVGAXXS,2015-11-21 00:27,200
R1500769-10,GÄVGAXXS,2015-11-21 14:27,<50
R1500769-11,GÄVGAXXS,2015-11-22 00:27,<50
R1500769-12,GÄVGAXXS,2015-11-22 14:27,<50
R1500769-13,GÄVGAXXS,2015-11-23 00:27,<50
R1500769-14,GÄVGAXXS,2015-11-23 14:27,<50
R1500769-15,GÄVGAXXS,2015-11-24 00:27,<50
R1500769-16,GÄVGAXXS,2015-11-24 14:27,100
R1500769-17,GÄVGAXXS,2015-11-25 00:27,200
R1500769-18,GÄVGAXXS,2015-11-25 14:27,400
R1500769-19,GÄVGAXXS,2015-11-26 00:27,400
R1500769-20,GÄVGAXXS,2015-11-26 14:27,100
R1500769-21,GÄVGAXXS,2015-11-27 00:27,>400
R1500769-22,GÄVGAXXS,2015-11-27 14:27,<50
R1500769-23,GÄVGAXXS,2015-11-28 00:27,100
R1500769-24,GÄVGAXXS,2015-11-28 14:27,200
R1500769-25,GÄVGAXXS,2015-11-29 00:27,100
R1500769-26,GÄVGAXXS,2015-11-29 14:27,400
R1500769-27,GÄVGAXXS,2015-11-30 00:27,200
R1500769-28,GÄVGAXXS,2015-11-30 14:27,400
R1500769-29,GÄVGAXXS,2015-12-01 00:27,400
R1500769-33,GÄVGAXXS,2015-12-03 00:27,<50
R1500769-34,GÄVGAXXS,2015-12-03 14:27,200
R1500769-35,GÄVGAXXS,2015-12-04 00:27,200
R1500769-36,GÄVGAXXS,2015-12-04 14:27,200
R1500769-37,GÄVGAXXS,2015-12-05 00:27,400
R1500769-38,GÄVGAXXS,2015-12-05 14:27,50
R1500769-39,GÄVGAXXS,2015-12-06 00:27,400
R1500769-40,GÄVGAXXS,2015-12-06 14:27,>400
R1500769-41,GÄVGAXXS,2015-12-07 00:27,>400
R1500769-42,GÄVGAXXS,2015-12-07 14:27,>400
R1500769-43,GÄVGAXXS,2015-12-08 00:27,400
R1500769-44,GÄVGAXXS,2015-12-08 14:27,50
R1500769-45,GÄVGAXXS,2015-12-09 00:27,50
R1500769-46,GÄVGAXXS,2015-12-09 14:27,<50
R1500769-47,GÄVGAXXS,2015-12-10 00:27,<50
R1500769-48,GÄVGAXXS,2015-12-10 14:27,400
R1500769-49,GÄVGAXXS,2015-12-11 00:27,50
R1500769-50,GÄVGAXXS,2015-12-11 14:27,100
R1500769-51,GÄVGAXXS,2015-12-12 00:27,100
R1500769-52,GÄVGAXXS,2015-12-12 14:27,100
R1500769-53,GÄVGAXXS,2015-12-13 00:27,100
R1500769-54,GÄVGAXXS,2015-12-13 14:27,50
R1500769-55,GÄVGAXXS,2015-12-13 23:27,100
R1500770-00,GÄVGAXXS,2015-12-16 14:37,<50
R1500770-01,GÄVGAXXS,2015-12-17 00:30,<50
R1500770-02,GÄVGAXXS,2015-12-17 14:30,50
R1500770-03,GÄVGAXXS,2015-12-18 00:30,50
R1500770-04,GÄVGAXXS,2015-12-18 14:30,200
R1500770-05,GÄVGAXXS,2015-12-19 00:30,<50
R1500770-06,GÄVGAXXS,2015-12-19 14:30,200
R1500770-07,GÄVGAXXS,2015-12-20 00:30,200
R1500770-08,GÄVGAXXS,2015-12-20 14:30,200
R1500770-09,GÄVGAXXS,2015-12-21 00:30,100
R1500770-10,GÄVGAXXS,2015-12-21 14:30,400
R1500770-11,GÄVGAXXS,2015-12-22 00:30,400
R1500770-12,GÄVGAXXS,2015-12-22 14:30,200
R1500770-13,GÄVGAXXS,2015-12-23 00:30,<50
R1500770-14,GÄVGAXXS,2015-12-23 14:30,50
R1500770-15,GÄVGAXXS,2015-12-24 00:30,100
R1500770-16,GÄVGAXXS,2015-12-24 14:30,200
R1500770-17,GÄVGAXXS,2015-12-25 00:30,100
R1500770-18,GÄVGAXXS,2015-12-25 14:30,200
R1500770-19,GÄVGAXXS,2015-12-26 00:30,200
R1500770-20,GÄVGAXXS,2015-12-26 14:30,50
R1500770-21,GÄVGAXXS,2015-12-27 00:30,100
R1500770-22,GÄVGAXXS,2015-12-27 14:30,100
R1500770-23,GÄVGAXXS,2015-12-28 00:30,100
R1500770-24,GÄVGAXXS,2015-12-28 14:30,50
R1500770-25,GÄVGAXXS,2015-12-29 00:30,50
R1500770-26,GÄVGAXXS,2015-12-29 14:30,<50
R1500770-27,GÄVGAXXS,2015-12-30 00:30,<50
R1500770-28,GÄVGAXXS,2015-12-30 14:30,<50
R1500770-29,GÄVGAXXS,2015-12-31 00:30,200
R1500770-30,GÄVGAXXS,2015-12-31 14:30,100
R1600549-00,GÄVGAXXS,2016-01-01 00:30,50
R1600549-01,GÄVGAXXS,2016-01-01 14:30,100
R1600549-02,GÄVGAXXS,2016-01-02 00:30,50
R1600549-03,GÄVGAXXS,2016-01-02 14:30,<50
R1600549-04,GÄVGAXXS,2016-01-03 00:30,<50
R1600549-05,GÄVGAXXS,2016-01-03 14:30,50
R1600549-06,GÄVGAXXS,2016-01-04 00:30,50
R1600549-07,GÄVGAXXS,2016-01-04 14:30,100
R1600549-08,GÄVGAXXS,2016-01-05 00:30,200
R1600549-09,GÄVGAXXS,2016-01-05 14:30,50
R1600549-10,GÄVGAXXS,2016-01-06 00:30,<50
R1600549-11,GÄVGAXXS,2016-01-06 14:30,<50
R1600549-12,GÄVGAXXS,2016-01-07 00:30,50
R1600549-13,GÄVGAXXS,2016-01-07 14:30,<50
R1600549-14,GÄVGAXXS,2016-01-08 00:30,100
R1600549-15,GÄVGAXXS,2016-01-08 14:30,<50
R1600549-16,GÄVGAXXS,2016-01-09 00:30,<50
R1600549-17,GÄVGAXXS,2016-01-09 14:30,50
R1600549-18,GÄVGAXXS,2016-01-10 00:30,<50
R1600549-19,GÄVGAXXS,2016-01-10 14:30,100
R1600549-20,GÄVGAXXS,2016-01-11 00:30,<50
R1600549-21,GÄVGAXXS,2016-01-11 14:30,100
R1600549-22,GÄVGAXXS,2016-01-12 00:30,<50
R1600549-23,GÄVGAXXS,2016-01-12 14:30,50
R1600549-24,GÄVGAXXS,2016-01-12 23:30,50
R1600548-00,GÄVGAXXS,2016-01-13 14:47,200
R1600548-01,GÄVGAXXS,2016-01-14 00:41,50
R1600548-02,GÄVGAXXS,2016-01-14 14:41,50
R1600548-03,GÄVGAXXS,2016-01-15 00:41,100
R1600548-04,GÄVGAXXS,2016-01-15 14:41,50
R1600548-05,GÄVGAXXS,2016-01-16 00:41,<50
R1600548-06,GÄVGAXXS,2016-01-16 14:41,50
R1600548-07,GÄVGAXXS,2016-01-17 00:41,50
R1600548-08,GÄVGAXXS,2016-01-17 14:41,<50
R1600548-09,GÄVGAXXS,2016-01-18 00:41,50
R1600548-10,GÄVGAXXS,2016-01-18 14:41,<50
R1600548-11,GÄVGAXXS,2016-01-19 00:41,50
R1600548-12,GÄVGAXXS,2016-01-19 14:41,<50
R1600548-13,GÄVGAXXS,2016-01-20 00:41,<50
R1600548-14,GÄVGAXXS,2016-01-20 14:41,<50
R1600548-15,GÄVGAXXS,2016-01-21 00:41,100
R1600548-16,GÄVGAXXS,2016-01-21 14:41,50
R1600548-17,GÄVGAXXS,2016-01-22 00:41,<50
R1600548-18,GÄVGAXXS,2016-01-22 14:41,100
R1600548-19,GÄVGAXXS,2016-01-23 00:41,50
R1600548-20,GÄVGAXXS,2016-01-23 14:41,50
R1600548-21,GÄVGAXXS,2016-01-24 00:41,<50
R1600548-22,GÄVGAXXS,2016-01-24 14:41,<50
R1600548-23,GÄVGAXXS,2016-01-25 00:41,50
R1600548-24,GÄVGAXXS,2016-01-25 14:41,100
R1600548-25,GÄVGAXXS,2016-01-26 00:41,400
R1600548-26,GÄVGAXXS,2016-01-26 14:41,400
R1600548-27,GÄVGAXXS,2016-01-27 00:41,400
R1600548-28,GÄVGAXXS,2016-01-27 14:41,200
R1600548-29,GÄVGAXXS,2016-01-28 00:41,400
R1600548-30,GÄVGAXXS,2016-01-28 14:41,>400
R1600548-31,GÄVGAXXS,2016-01-29 00:41,>400
R1600548-32,GÄVGAXXS,2016-01-29 14:41,>400
R1600548-33,GÄVGAXXS,2016-01-30 00:41,400
R1600548-34,GÄVGAXXS,2016-01-30 14:41,>400
R1600548-35,GÄVGAXXS,2016-01-31 00:41,400
R1600548-36,GÄVGAXXS,2016-01-31 14:41,>400
R1600548-37,GÄVGAXXS,2016-02-01 00:41,400
R1600548-38,GÄVGAXXS,2016-02-01 14:41,100
R1600548-39,GÄVGAXXS,2016-02-02 00:41,200
R1600548-40,GÄVGAXXS,2016-02-02 14:41,100
R1600548-41,GÄVGAXXS,2016-02-03 00:41,200
R1600548-42,GÄVGAXXS,2016-02-03 14:41,>400
R1600548-43,GÄVGAXXS,2016-02-04 00:41,400
R1600548-44,GÄVGAXXS,2016-02-04 14:41,>400
R1600548-45,GÄVGAXXS,2016-02-05 00:41,200
R1600548-46,GÄVGAXXS,2016-02-05 14:41,100
R1600548-47,GÄVGAXXS,2016-02-06 00:41,200
R1600548-48,GÄVGAXXS,2016-02-06 14:41,100
R1600548-49,GÄVGAXXS,2016-02-07 00:41,<50
R1600548-50,GÄVGAXXS,2016-02-07 14:41,50
R1600548-51,GÄVGAXXS,2016-02-08 00:41,100
R1600548-52,GÄVGAXXS,2016-02-08 14:41,400
R1600548-53,GÄVGAXXS,2016-02-09 00:41,400
R1600548-54,GÄVGAXXS,2016-02-09 14:41,400
R1600548-55,GÄVGAXXS,2016-02-09 23:41,200
R1600552-00,GÄVGAXXS,2016-02-10 13:13,200
R1600552-01,GÄVGAXXS,2016-02-10 23:07,100
R1600552-02,GÄVGAXXS,2016-02-11 13:07,>400
R1600552-03,GÄVGAXXS,2016-02-11 23:07,100
R1600552-04,GÄVGAXXS,2016-02-12 13:07,200
R1600552-05,GÄVGAXXS,2016-02-12 23:07,50
R1600552-06,GÄVGAXXS,2016-02-13 13:07,50
R1600552-07,GÄVGAXXS,2016-02-13 23:07,<50
R1600552-08,GÄVGAXXS,2016-02-14 13:07,100
R1600552-09,GÄVGAXXS,2016-02-14 23:07,50
R1600552-10,GÄVGAXXS,2016-02-15 13:07,<50
R1600552-11,GÄVGAXXS,2016-02-15 23:07,<50
R1600552-12,GÄVGAXXS,2016-02-16 13:07,<50
R1600552-13,GÄVGAXXS,2016-02-16 23:07,<50
R1600552-14,GÄVGAXXS,2016-02-17 13:07,200
R1600552-15,GÄVGAXXS,2016-02-17 23:07,<50
R1600552-16,GÄVGAXXS,2016-02-18 13:07,50
R1600552-17,GÄVGAXXS,2016-02-18 23:07,50
R1600552-18,GÄVGAXXS,2016-02-19 13:07,<50
R1600552-19,GÄVGAXXS,2016-02-19 23:07,<50
R1600552-20,GÄVGAXXS,2016-02-20 13:07,100
R1600552-21,GÄVGAXXS,2016-02-20 23:07,<50
R1600552-22,GÄVGAXXS,2016-02-21 13:07,50
R1600552-23,GÄVGAXXS,2016-02-21 23:07,<50
R1600552-24,GÄVGAXXS,2016-02-22 13:07,50
R1600552-25,GÄVGAXXS,2016-02-22 23:07,100
R1600552-26,GÄVGAXXS,2016-02-23 13:07,<50
R1600552-27,GÄVGAXXS,2016-02-23 23:07,<50
R1600552-28,GÄVGAXXS,2016-02-24 13:07,100
R1600552-29,GÄVGAXXS,2016-02-24 23:07,100
R1600552-30,GÄVGAXXS,2016-02-25 13:07,<50
R1600552-31,GÄVGAXXS,2016-02-25 23:07,<50
R1600552-32,GÄVGAXXS,2016-02-26 13:07,200
R1600552-33,GÄVGAXXS,2016-02-26 23:07,<50
R1600552-34,GÄVGAXXS,2016-02-27 13:07,<50
R1600552-35,GÄVGAXXS,2016-02-27 23:07,<50
R1600552-36,GÄVGAXXS,2016-02-28 13:07,50
R1600552-37,GÄVGAXXS,2016-02-28 23:07,<50
R1600552-38,GÄVGAXXS,2016-02-29 13:07,<50
R1600552-39,GÄVGAXXS,2016-02-29 23:07,<50
R1600552-40,GÄVGAXXS,2016-03-01 13:07,<50
R1600552-41,GÄVGAXXS,2016-03-01 23:07,<50
R1600552-42,GÄVGAXXS,2016-03-02 13:07,50
R1600552-43,GÄVGAXXS,2016-03-02 23:07,50
R1600552-44,GÄVGAXXS,2016-03-03 13:07,100
R1600552-45,GÄVGAXXS,2016-03-03 23:07,50
R1600552-46,GÄVGAXXS,2016-03-04 13:07,<50
R1600552-47,GÄVGAXXS,2016-03-04 23:07,50
R1600552-48,GÄVGAXXS,2016-03-05 13:07,50
R1600552-49,GÄVGAXXS,2016-03-05 23:07,<50
R1600552-50,GÄVGAXXS,2016-03-06 13:07,400
R1600552-51,GÄVGAXXS,2016-03-06 23:07,400
R1600552-52,GÄVGAXXS,2016-03-07 13:07,100
R1600552-53,GÄVGAXXS,2016-03-07 23:07,<50
R1600552-54,GÄVGAXXS,2016-03-08 13:07,100
R1600552-55,GÄVGAXXS,2016-03-08 22:07,<50
R1600553-00,GÄVGAXXS,2016-03-09 14:34,50
R1600553-01,GÄVGAXXS,2016-03-10 00:28,50
R1600553-02,GÄVGAXXS,2016-03-10 14:28,<50
R1600553-03,GÄVGAXXS,2016-03-11 00:28,<50
R1600553-04,GÄVGAXXS,2016-03-11 14:28,<50
R1600553-05,GÄVGAXXS,2016-03-12 00:28,50
R1600553-06,GÄVGAXXS,2016-03-12 14:28,<50
R1600553-07,GÄVGAXXS,2016-03-13 00:28,50
R1600553-08,GÄVGAXXS,2016-03-13 14:28,<50
R1600553-09,GÄVGAXXS,2016-03-14 00:28,<50
R1600553-10,GÄVGAXXS,2016-03-14 14:28,<50
R1600553-11,GÄVGAXXS,2016-03-15 00:28,50
R1600553-12,GÄVGAXXS,2016-03-15 14:28,100
R1600553-13,GÄVGAXXS,2016-03-16 00:28,400
R1600553-14,GÄVGAXXS,2016-03-16 14:28,100
R1600553-15,GÄVGAXXS,2016-03-17 00:28,50
R1600553-16,GÄVGAXXS,2016-03-17 14:28,50
R1600553-17,GÄVGAXXS,2016-03-18 00:28,50
R1600553-18,GÄVGAXXS,2016-03-18 14:28,50
R1600553-19,GÄVGAXXS,2016-03-19 00:28,<50
R1600553-20,GÄVGAXXS,2016-03-19 14:28,<50
R1600553-21,GÄVGAXXS,2016-03-20 00:28,50
R1600553-22,GÄVGAXXS,2016-03-20 14:28,50
R1600553-23,GÄVGAXXS,2016-03-21 00:28,50
R1600553-24,GÄVGAXXS,2016-03-21 14:28,100
R1600553-25,GÄVGAXXS,2016-03-22 00:28,100
R1600553-26,GÄVGAXXS,2016-03-22 14:28,>400
R1600553-27,GÄVGAXXS,2016-03-23 00:28,50
R1600553-28,GÄVGAXXS,2016-03-23 14:28,200
R1600553-29,GÄVGAXXS,2016-03-24 00:28,<50
R1600553-30,GÄVGAXXS,2016-03-24 14:28,50
R1600553-31,GÄVGAXXS,2016-03-25 00:28,<50
R1600553-32,GÄVGAXXS,2016-03-25 14:28,50
R1600553-33,GÄVGAXXS,2016-03-26 00:28,<50
R1600553-34,GÄVGAXXS,2016-03-26 15:07,<50
R1600553-35,GÄVGAXXS,2016-03-27 00:28,50
R1600553-36,GÄVGAXXS,2016-03-27 14:28,50
R1600553-37,GÄVGAXXS,2016-03-28 00:28,100
R1600553-38,GÄVGAXXS,2016-03-28 14:28,50
R1600553-39,GÄVGAXXS,2016-03-29 00:28,50
R1600553-40,GÄVGAXXS,2016-03-29 14:28,<50
R1600553-41,GÄVGAXXS,2016-03-30 00:28,50
R1600553-42,GÄVGAXXS,2016-03-30 14:28,100
R1600553-43,GÄVGAXXS,2016-03-31 00:28,<50
R1600553-44,GÄVGAXXS,2016-03-31 14:28,<50
R1600553-45,GÄVGAXXS,2016-04-01 00:28,<50
R1600553-46,GÄVGAXXS,2016-04-01 14:28,50
R1600553-47,GÄVGAXXS,2016-04-02 00:28,<50
R1600553-48,GÄVGAXXS,2016-04-02 14:28,<50
R1600553-49,GÄVGAXXS,2016-04-03 00:28,50
R1600553-50,GÄVGAXXS,2016-04-03 14:28,50
R1600553-51,GÄVGAXXS,2016-04-04 00:28,<50
R1600553-52,GÄVGAXXS,2016-04-04 14:28,>400
R1600553-53,GÄVGAXXS,2016-04-05 00:28,<50
R1600553-54,GÄVGAXXS,2016-04-05 14:28,200
R1600553-55,GÄVGAXXS,2016-04-05 23:28,<50
R1600554-00,GÄVGAXXS,2016-04-07 11:19,200
R1600554-01,GÄVGAXXS,2016-04-07 21:12,400
R1600554-02,GÄVGAXXS,2016-04-08 11:12,200
R1600554-03,GÄVGAXXS,2016-04-08 21:12,50
